Fold,Method,Alpha,Budget,N_ESTIMATORS,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
9,RACT,0.6,0.3,400,0.07488378309255392,0.07553460334810176,0.0575564227019663,0.065942930470885,0.07195294789067881,0.032379205010054486,0.024605279496567545,0.05258307048511948,0.05062067987634937,0.025194285690259246,0.02242757052651163,0.0431861808702166,0.026570229560197656,0.05936579154336363,0.03042811032334081,0.02848161303085786,0.022389107222432283,0.06021770002494968,0.038621092990075975,0.03801078387488748,0.028191936544436014,0.022324747952912127,0.048531927473282575
9,RACT,0.8,0.3,400,0.0743561008020386,0.07721245244573992,0.0575629665848498,0.06538074772428878,0.07191786393909075,0.032082962165441396,0.02437521431090425,0.0523545798443902,0.05225463206981248,0.02560455670600865,0.021922549211202,0.04424127700361165,0.026151291455183537,0.05792504884006683,0.030761365765676566,0.028230902607292985,0.022041058543152605,0.06058583611493261,0.03990858910542171,0.03745742478428607,0.028486771119514604,0.021834283155096654,0.047351525701997334
9,RACT,1.0,0.3,400,0.07271307062216173,0.07714891249063663,0.06001519597365067,0.06430439987865474,0.07289320994860646,0.0311681342107311,0.024892851151410475,0.050940890685538635,0.053222311289770625,0.025341829278269258,0.021885560900520448,0.04299443640866766,0.024226226870930283,0.06050657320863017,0.03213220917372465,0.027376625421307886,0.023050120009891747,0.060855203605873515,0.03988840240597521,0.03630430695464219,0.02787827257315742,0.022450883650864638,0.047810373286383955
10,Baseline,0.0,0.3,100,0.09036809622230862,0.09204985816929749,0.06853938503347118,0.08276080566554148,0.0708487072377868,0.035313041218344395,0.025219210951387353,0.039118561145589856,0.042677247401857146,0.022960931458347402,0.0170424560563607,0.05873159188115687,0.02904558394347558,0.04950506283188962,0.03507361795343747,0.027531584712792396,0.017606797686954105,0.05069102050589212,0.03008246348380157,0.02938277833908438,0.027822803683729143,0.017951304152868844,0.03967709026462579
10,Baseline (OAF),0.0,0.3,100,0.0,0.0,0.0,0.0,0.1207027211153259,0.0,0.0,0.0728348906328919,0.08270983451278996,0.0579751348177558,0.04567654195305444,0.0,0.0,0.10119517272064646,0.06469587740167033,0.05239012256625319,0.04198430104739528,0.09188598342417215,0.05555064413965373,0.05788050423634954,0.04925270633075159,0.032899406886363794,0.07236615821492592
10,RACT,0.2,0.3,100,0.07284975469632282,0.07791125832812096,0.056985671625143286,0.06899959335176961,0.07463080950741213,0.03255287882227184,0.02518422994878474,0.04869140568018637,0.04650893866133362,0.023043139635042502,0.02098011974724091,0.044622954357437565,0.027919185345025042,0.05990236380638952,0.030127122887744936,0.03161956096884558,0.023911361987426123,0.05981803556185575,0.03500171070432531,0.038808792932330236,0.027454685664417666,0.021416634318713032,0.05105979146186044
10,RACT,0.4,0.3,100,0.07575295224907988,0.07569584088097,0.05750831451394688,0.0676610811895787,0.0719308202008823,0.033448385091364594,0.025263533773969102,0.0521468018927558,0.049372442362891594,0.025414966660515174,0.021533437940100694,0.043566599573984864,0.02720081143955441,0.05906264822292005,0.02890293102909344,0.027539678509451004,0.023492913675078365,0.05936473803577278,0.03727507544507322,0.03998624522535364,0.029064222531655352,0.02167862915212496,0.04713693040388329
10,RACT,0.6,0.3,100,0.07690305792151483,0.07676036246898277,0.06072264839953219,0.06499654272834797,0.07034545079440016,0.03215225510227982,0.027422134231651008,0.051246447722468405,0.05436022533652477,0.025921298507484074,0.021990493989274846,0.04127520326479255,0.026583711721261196,0.06026381900988295,0.0291875305117017,0.027540405675989577,0.02327742771890445,0.05972872569217671,0.03470390177080782,0.0369268266002915,0.028547246605891075,0.02179629702538287,0.04734798720045662
10,RACT,0.8,0.3,100,0.07172210872517866,0.07537434108521099,0.05871247776328786,0.06523576803129094,0.07250376612034563,0.03175651982266385,0.02520119268563062,0.05109986307999935,0.052304798052540735,0.025776219099563454,0.019829950644582525,0.04545908777353853,0.026977972203654586,0.057392985931824424,0.029293816198373804,0.0302729786951572,0.02383030784721113,0.05927948367851693,0.03921644010119001,0.0364903868836463,0.028467266441943473,0.022881572094413972,0.05092069704023522
10,RACT,1.0,0.3,100,0.07494615869859254,0.07791762506825282,0.06291816093549589,0.06578496584224047,0.07325384610614277,0.03257234164758101,0.026252018352697148,0.04997546897824693,0.050719690932114245,0.025199846518898814,0.021904455360938282,0.041982190554020325,0.024669612682146454,0.06151254897163037,0.031278479668953356,0.025751901663951613,0.022832734587587306,0.05574183596790872,0.041687211767230906,0.03619145698548294,0.028788212451208522,0.023056911718512315,0.04506232454016634
10,Baseline,0.0,0.3,400,0.0888468306904691,0.09323513074087345,0.07108013133258918,0.08370786720989475,0.07050748368880108,0.031019294787247458,0.0257356685714513,0.04213411879915374,0.04485184441474837,0.02178047169921792,0.017194940717859857,0.05470359395322724,0.03004600736868642,0.051641730365501036,0.033092914373022406,0.02520720052515861,0.019746502874794535,0.048675387594834606,0.02927242110069635,0.031756137295037574,0.026871403888375563,0.01814382142993421,0.040749096578425195
10,Baseline (OAF),0.0,0.3,400,0.0,0.0,0.0,0.0,0.11927513405213441,0.0,0.0,0.07546420418245826,0.08947243938042759,0.0532054027000615,0.04681789793443687,0.0,0.0,0.10193715551885926,0.06469837730180564,0.05352771529599667,0.040806828581286966,0.08894748004594524,0.05927371830223148,0.05750308182082006,0.04804646522633803,0.030800788236567626,0.07022331142063032
10,RACT,0.2,0.3,400,0.0726619148033348,0.07287190191597938,0.05607929497023785,0.06800661167789086,0.07247854092381838,0.031641793402806304,0.02451102964267244,0.0497685436630219,0.047683337450558076,0.02352661862396319,0.02069492351259829,0.044143137271324163,0.02799306054888495,0.05975164776456057,0.02875409256937611,0.031415879527348485,0.026160897171445274,0.06218676295763932,0.03895892280372771,0.03867009182875538,0.029106511476907453,0.023417436027545837,0.049517049465603404
10,RACT,0.4,0.3,400,0.07458847562970367,0.07640818446830663,0.05731349719848166,0.06780987816545003,0.07108131802175764,0.0339372012976517,0.02544223355287119,0.0503735150172643,0.05025850315824651,0.02477136553761518,0.021401736189432634,0.04568656256544803,0.02683314091635495,0.059005119058941013,0.028834148069483766,0.027730987531702975,0.023269220906057736,0.061189293487473886,0.0388593268926134,0.03798724342167011,0.027879106174166113,0.021524502975392396,0.04781543976391444
10,RACT,0.6,0.3,400,0.07320481499365736,0.07526442255972227,0.05820187825380294,0.06475111161541858,0.07109749491321245,0.03250181631337546,0.026473846516738914,0.05115855807373148,0.051823435666629815,0.025429031719403784,0.021507306432082346,0.04408365580213136,0.026696016668198996,0.059040314651895145,0.02948919633127907,0.02791329958831796,0.02278792519017485,0.06145038327163872,0.0392590301401493,0.038190412239120834,0.029290098447465867,0.021803858449859184,0.048582092161993294
10,RACT,0.8,0.3,400,0.07369167935171093,0.07571160954852373,0.05896398128105261,0.066264432865259,0.07032537133945936,0.033546675894733535,0.026322872706234363,0.051477697592000174,0.05175230700303002,0.025773060722823007,0.021865127508647053,0.04267041840889375,0.026491335186165442,0.05908646765576726,0.029955324372856175,0.027488484812971222,0.022756771146125187,0.06063462684951256,0.039500243537028946,0.0372004851625413,0.028984410781512905,0.0213203690098985,0.04821624726325277
10,RACT,1.0,0.3,400,0.073309752668714,0.07791021264777759,0.06027914112342888,0.06380648759517539,0.07206765794666477,0.03216141166161466,0.024700230082147348,0.05163226528040478,0.05137710645489998,0.026889314547571867,0.02231362332350489,0.04361236099796234,0.02409638267737598,0.05864095661816432,0.03009535159003664,0.027453125788173955,0.02310704513124498,0.061265231913787736,0.03902430257941609,0.037122798043943646,0.028467366587407627,0.021952054934703768,0.048715819805878385
