Fold,Method,Alpha,Delta,Budget,Accuracy,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
1,RACT,0.0,0.35,0.4,0.4805510534846029,0.040419161676646706,0.32558107376098633,0.2526585149189415,1.0,0.7209302325581395,0.2526585149189415,0.9951377633711507,1.0232558139534884,0.4333349401686237
1,RACT,0.0,0.4,0.4,0.4805510534846029,0.040419161676646706,0.33005499839782715,0.2526585149189415,1.0,0.7209302325581395,0.2526585149189415,0.9951377633711507,1.0232558139534884,0.4333349401686237
1,RACT,0.025,0.2,0.4,0.7123176661264181,0.7408759124087592,0.3240938186645508,0.14187816894612568,1.0,0.9716655148583275,0.14187816894612568,0.983387358184765,1.1921216309606082,0.46674012519394126
1,RACT,0.025,0.25,0.4,0.7123176661264181,0.7408759124087592,0.32503199577331543,0.14187816894612568,1.0,0.9716655148583275,0.14187816894612568,0.983387358184765,1.1921216309606082,0.46674012519394126
1,RACT,0.025,0.3,0.4,0.7123176661264181,0.7408759124087592,0.33855390548706055,0.14187816894612568,1.0,0.9716655148583275,0.14187816894612568,0.983387358184765,1.1921216309606082,0.46674012519394126
1,RACT,0.025,0.35,0.4,0.7123176661264181,0.7408759124087592,0.32607412338256836,0.14187816894612568,1.0,0.9716655148583275,0.14187816894612568,0.983387358184765,1.1921216309606082,0.46674012519394126
1,RACT,0.025,0.4,0.4,0.7123176661264181,0.7408759124087592,0.32094287872314453,0.14187816894612568,1.0,0.9716655148583275,0.14187816894612568,0.983387358184765,1.1921216309606082,0.46674012519394126
1,RACT,0.05,0.2,0.4,0.7167747163695299,0.7306358381502891,0.4135751724243164,0.13861770663342893,1.0,0.9208909370199693,0.13861770663342893,0.9582658022690438,1.0683563748079876,0.46622745234501234
1,RACT,0.05,0.25,0.4,0.7167747163695299,0.7306358381502891,0.38532495498657227,0.13861770663342893,1.0,0.9208909370199693,0.13861770663342893,0.9582658022690438,1.0683563748079876,0.46622745234501234
1,RACT,0.05,0.3,0.4,0.7167747163695299,0.7306358381502891,0.40618395805358887,0.13861770663342893,1.0,0.9208909370199693,0.13861770663342893,0.9582658022690438,1.0683563748079876,0.46622745234501234
1,RACT,0.05,0.35,0.4,0.7167747163695299,0.7306358381502891,0.387880802154541,0.13861770663342893,1.0,0.9208909370199693,0.13861770663342893,0.9582658022690438,1.0683563748079876,0.46622745234501234
1,RACT,0.05,0.4,0.4,0.7167747163695299,0.7306358381502891,0.4045419692993164,0.13861770663342893,1.0,0.9208909370199693,0.13861770663342893,0.9582658022690438,1.0683563748079876,0.46622745234501234
1,RACT,0.075,0.2,0.4,0.715964343598055,0.7281892206281504,0.470609188079834,0.11681510099244867,1.0,0.9813374805598756,0.11681510099244867,0.9902755267423015,1.0241057542768273,0.46614192827954254
1,RACT,0.075,0.25,0.4,0.715964343598055,0.7281892206281504,0.49706101417541504,0.11681510099244867,1.0,0.9813374805598756,0.11681510099244867,0.9902755267423015,1.0241057542768273,0.46614192827954254
1,RACT,0.075,0.3,0.4,0.715964343598055,0.7281892206281504,0.4760470390319824,0.11681510099244867,1.0,0.9813374805598756,0.11681510099244867,0.9902755267423015,1.0241057542768273,0.46614192827954254
1,RACT,0.075,0.35,0.4,0.715964343598055,0.7281892206281504,0.47779417037963867,0.11681510099244867,1.0,0.9813374805598756,0.11681510099244867,0.9902755267423015,1.0241057542768273,0.46614192827954254
1,RACT,0.075,0.4,0.4,0.715964343598055,0.7281892206281504,0.497678279876709,0.11681510099244867,1.0,0.9813374805598756,0.11681510099244867,0.9902755267423015,1.0241057542768273,0.46614192827954254
1,RACT,0.1,0.2,0.4,0.7151539708265803,0.7261394624074795,0.4106919765472412,0.12019137358466465,1.0,0.9882260596546311,0.12019137358466465,0.9939222042139384,1.0361067503924646,0.4667003551227932
1,RACT,0.1,0.25,0.4,0.7151539708265803,0.7261394624074795,0.4083237648010254,0.12019137358466465,1.0,0.9882260596546311,0.12019137358466465,0.9939222042139384,1.0361067503924646,0.4667003551227932
1,RACT,0.1,0.3,0.4,0.7151539708265803,0.7261394624074795,0.4038071632385254,0.12019137358466465,1.0,0.9882260596546311,0.12019137358466465,0.9939222042139384,1.0361067503924646,0.4667003551227932
1,RACT,0.1,0.35,0.4,0.7151539708265803,0.7261394624074795,0.3992128372192383,0.12019137358466465,1.0,0.9882260596546311,0.12019137358466465,0.9939222042139384,1.0361067503924646,0.4667003551227932
1,RACT,0.1,0.4,0.4,0.7151539708265803,0.7261394624074795,0.3956789970397949,0.12019137358466465,1.0,0.9882260596546311,0.12019137358466465,0.9939222042139384,1.0361067503924646,0.4667003551227932
